,geo_code,polygon_area_centroid,polygon_area,polygon_bounds,axes_radius_degrees,polygon_area_meters,axes_radius_meters,axes_radius_meters_extended
632,E00024018,"{""lat"": 51.49302146460421, ""lng"": -0.1316054233474298}",5.432893462191706e-07,"{""lng_min"": -0.131988775454068, ""lat_min"": 51.492439815768435, ""lng_max"": -0.131027474282341, ""lat_max"": 51.493575088991754}","{""lat"": 0.0005816488357766048, ""lng"": 0.0005779490650888175}",4196.603463999866,"{""lat"": 64.36517614262993, ""lng"": 40.22570052172523}","{""lat"": 364.36517614262993, ""lng"": 340.22570052172523}"
633,E00023585,"{""lat"": 51.52623300602467, ""lng"": -0.20236189783453498}",3.0133984758670406e-06,"{""lng_min"": -0.203207851107787, ""lat_min"": 51.52481556558577, ""lng_max"": -0.201404365629417, ""lat_max"": 51.52780580397916}","{""lat"": 0.0015727979544948312, ""lng"": 0.0009575322051179891}",23259.291052000277,"{""lat"": 175.09909603287815, ""lng"": 65.94405398226809}","{""lat"": 475.09909603287815, ""lng"": 365.9440539822681}"
634,E00175234,"{""lat"": 51.52498908334451, ""lng"": -0.2039286801787934}",1.166073660216522e-06,"{""lng_min"": -0.20467411708257, ""lat_min"": 51.52423920245433, ""lng_max"": -0.203142672206314, ""lat_max"": 51.525641630067}","{""lat"": 0.0007498808901758025, ""lng"": 0.0007860079724794078}",9000.722119001133,"{""lat"": 83.27775136101991, ""lng"": 53.45404013397638}","{""lat"": 383.2777513610199, ""lng"": 353.4540401339764}"
635,E00023477,"{""lat"": 51.51597408084237, ""lng"": -0.1909606918461114}",1.7665558109227197e-06,"{""lng_min"": -0.193103836600631, ""lat_min"": 51.51552898290907, ""lng_max"": -0.189270204517996, ""lat_max"": 51.5167205819008}","{""lat"": 0.0007465010584297715, ""lng"": 0.002143144754519599}",13638.49045699818,"{""lat"": 83.52159969881177, ""lng"": 148.63393117114902}","{""lat"": 383.52159969881177, ""lng"": 448.633931171149}"
636,E00023702,"{""lat"": 51.51185459962386, ""lng"": -0.18277960856447376}",1.5386233116393667e-06,"{""lng_min"": -0.183668736250189, ""lat_min"": 51.51113542519776, ""lng_max"": -0.181446721960351, ""lat_max"": 51.51249429600302}","{""lat"": 0.0007191744261021427, ""lng"": 0.0013328866041227572}",11879.872276498258,"{""lat"": 80.30028301358107, ""lng"": 91.10632039105985}","{""lat"": 380.30028301358107, ""lng"": 391.10632039105985}"
637,E00023783,"{""lat"": 51.52671382580328, ""lng"": -0.19288947450094987}",1.3275924752919758e-06,"{""lng_min"": -0.193896966590871, ""lat_min"": 51.52592737041513, ""lng_max"": -0.19182056700923, ""lat_max"": 51.52739562035526}","{""lat"": 0.0007864553881447023, ""lng"": 0.001068907491719867}",10247.123417003659,"{""lat"": 86.49639335810207, ""lng"": 74.22479388129432}","{""lat"": 386.49639335810207, ""lng"": 374.2247938812943}"
638,E00024087,"{""lat"": 51.524815923348584, ""lng"": -0.19190286515765284}",1.3821396767187661e-06,"{""lng_min"": -0.193205936740839, ""lat_min"": 51.52429356911095, ""lng_max"": -0.190815184021277, ""lat_max"": 51.52549233160927}","{""lat"": 0.0006764082606878219, ""lng"": 0.001303071583186155}",10668.593276998457,"{""lat"": 76.00535779228085, ""lng"": 89.94562417606357}","{""lat"": 376.00535779228085, ""lng"": 389.9456241760636}"
639,E00023980,"{""lat"": 51.486680431117975, ""lng"": -0.13197953732586312}",5.621348905410525e-07,"{""lng_min"": -0.132438243496287, ""lat_min"": 51.486237865534, ""lng_max"": -0.13135874607402, ""lat_max"": 51.48713303808691}","{""lat"": 0.0004526069689347878, ""lng"": 0.0006207912518431113}",4342.77268000141,"{""lat"": 49.67261221652734, ""lng"": 43.3474351556506}","{""lat"": 349.67261221652734, ""lng"": 343.3474351556506}"
640,E00175261,"{""lat"": 51.52977159676414, ""lng"": -0.2067638110148938}",1.5650158901722733e-06,"{""lng_min"": -0.207835040479819, ""lat_min"": 51.52910860700507, ""lng_max"": -0.205656730008621, ""lat_max"": 51.53047047975164}","{""lat"": 0.0006988829874998714, ""lng"": 0.0011070810062727976}",12078.818722996766,"{""lat"": 77.86391112743877, ""lng"": 77.61844693112653}","{""lat"": 377.86391112743877, ""lng"": 377.6184469311265}"
641,E00023774,"{""lat"": 51.53383028645501, ""lng"": -0.19001859718504827}",1.7516797884014744e-06,"{""lng_min"": -0.191232783953576, ""lat_min"": 51.53301081556059, ""lng_max"": -0.18878652760912, ""lat_max"": 51.534666092911024}","{""lat"": 0.0008358064560169964, ""lng"": 0.0012320695759282796}",13518.388457496229,"{""lat"": 92.35077046774677, ""lng"": 86.71199760597665}","{""lat"": 392.35077046774677, ""lng"": 386.71199760597665}"
642,E00023870,"{""lat"": 51.53184137358268, ""lng"": -0.20433633875436363}",2.2932008860204825e-06,"{""lng_min"": -0.205363542075157, ""lat_min"": 51.530947114441, ""lng_max"": -0.203281325580788, ""lat_max"": 51.53267874560988}","{""lat"": 0.0008942591416811752, ""lng"": 0.0010550131735756196}",17698.1827674975,"{""lat"": 99.8393707300711, ""lng"": 75.17905246850569}","{""lat"": 399.8393707300711, ""lng"": 375.1790524685057}"
643,E00175189,"{""lat"": 51.51299536918799, ""lng"": -0.1466064191274983}",5.346462360217617e-06,"{""lng_min"": -0.148868619103972, ""lat_min"": 51.511730791486016, ""lng_max"": -0.144486201773102, ""lat_max"": 51.51419465414503}","{""lat"": 0.00126457770197419, ""lng"": 0.0022621999764737}",41280.21474350273,"{""lat"": 141.60596034870832, ""lng"": 158.91199819731992}","{""lat"": 441.6059603487083, ""lng"": 458.9119981973199}"
644,E00023498,"{""lat"": 51.51798129200418, ""lng"": -0.16230686310578898}",2.04124719177664e-06,"{""lng_min"": -0.163805750862411, ""lat_min"": 51.51673317276191, ""lng_max"": -0.161289710653622, ""lat_max"": 51.51884545723324}","{""lat"": 0.0012481192422697518, ""lng"": 0.0014988877566220193}",15758.720582501495,"{""lat"": 137.50125042535365, ""lng"": 104.58257122698706}","{""lat"": 437.50125042535365, ""lng"": 404.58257122698706}"
645,E00023558,"{""lat"": 51.49218808990424, ""lng"": -0.14920410239471033}",1.6634188797381448e-06,"{""lng_min"": -0.150734202603358, ""lat_min"": 51.49154893278281, ""lng_max"": -0.147913555995567, ""lat_max"": 51.49260564074522}","{""lat"": 0.0006391571214265923, ""lng"": 0.0015301002086476612}",12849.10555899639,"{""lat"": 70.69654807081679, ""lng"": 106.49731259699911}","{""lat"": 370.6965480708168, ""lng"": 406.4973125969991}"
646,E00024032,"{""lat"": 51.49608517659462, ""lng"": -0.1408763387138951}",3.289659749181684e-06,"{""lng_min"": -0.142633150045529, ""lat_min"": 51.494857476843336, ""lng_max"": -0.13923905980438, ""lat_max"": 51.49694619248419}","{""lat"": 0.0012276997512827847, ""lng"": 0.0017568113316339118}",25408.97195249937,"{""lat"": 135.5472662083921, ""lng"": 123.33100975886919}","{""lat"": 435.5472662083921, ""lng"": 423.3310097588692}"
647,E00023486,"{""lat"": 51.5230457253188, ""lng"": -0.16095457981598646}",2.1073956675452122e-06,"{""lng_min"": -0.1619166130153, ""lat_min"": 51.52207143138982, ""lng_max"": -0.159908739674089, ""lat_max"": 51.52442289775698}","{""lat"": 0.001377172438175478, ""lng"": 0.0010458401418974583}",16267.612705998748,"{""lat"": 153.26443483642652, ""lng"": 74.7508178355638}","{""lat"": 453.2644348364265, ""lng"": 374.7508178355638}"
648,E00023419,"{""lat"": 51.53332924495453, ""lng"": -0.18019972256230404}",3.5295817280245668e-06,"{""lng_min"": -0.181880606198527, ""lat_min"": 51.53201324919292, ""lng_max"": -0.178600380663578, ""lat_max"": 51.5348608985203}","{""lat"": 0.0015316535657703412, ""lng"": 0.0016808836362229573}",27239.569376998046,"{""lat"": 170.93704717993387, ""lng"": 115.7362887877971}","{""lat"": 470.93704717993387, ""lng"": 415.7362887877971}"
649,E00023997,"{""lat"": 51.489447003031266, ""lng"": -0.13752970797963412}",7.00628574818036e-07,"{""lng_min"": -0.138409884379983, ""lat_min"": 51.48893961803782, ""lng_max"": -0.136539833476114, ""lat_max"": 51.490024856343595}","{""lat"": 0.0005778533123290686, ""lng"": 0.0009898745035201162}",5412.3662989994245,"{""lat"": 62.9473449717334, ""lng"": 69.59652436501347}","{""lat"": 362.9473449717334, ""lng"": 369.59652436501347}"
650,E00023900,"{""lat"": 51.529092444285226, ""lng"": -0.16938630342212763}",5.808081676427695e-07,"{""lng_min"": -0.170189674755077, ""lat_min"": 51.52869929022212, ""lng_max"": -0.168694726578115, ""lat_max"": 51.52952351807944}","{""lat"": 0.00043107379421769565, ""lng"": 0.0008033713329493597}",4482.827143502803,"{""lat"": 48.021354910189984, ""lng"": 55.55978504358791}","{""lat"": 348.02135491019, ""lng"": 355.5597850435879}"
651,E00023891,"{""lat"": 51.53088287181178, ""lng"": -0.1737125620278005}",1.0620521047885571e-05,"{""lng_min"": -0.176499621436845, ""lat_min"": 51.52792744489693, ""lng_max"": -0.170753219774891, ""lat_max"": 51.53317583630874}","{""lat"": 0.0029554269148448498, ""lng"": 0.0029593422529095026}",81968.528461497,"{""lat"": 329.9347637364699, ""lng"": 203.61699030175805}","{""lat"": 629.9347637364699, ""lng"": 503.61699030175805}"
652,E00023810,"{""lat"": 51.52774445587034, ""lng"": -0.18936933114460414}",1.7623297908241736e-06,"{""lng_min"": -0.190564627696223, ""lat_min"": 51.527018634623964, ""lng_max"": -0.188096237842584, ""lat_max"": 51.5283840749604}","{""lat"": 0.0007258212463767677, ""lng"": 0.001273093302020134}",13602.39102350138,"{""lat"": 80.7447459656687, ""lng"": 88.70352041022852}","{""lat"": 380.7447459656687, ""lng"": 388.7035204102285}"
653,E00023432,"{""lat"": 51.53797993701138, ""lng"": -0.1743923575996198}",2.6011882228892262e-06,"{""lng_min"": -0.175223552615913, ""lat_min"": 51.53663988927146, ""lng_max"": -0.173475928125412, ""lat_max"": 51.53954768497575}","{""lat"": 0.0015677479643727565, ""lng"": 0.0009164294742078083}",20072.706033999835,"{""lat"": 173.4973136531189, ""lng"": 65.13043323624879}","{""lat"": 473.4973136531189, ""lng"": 365.1304332362488}"
654,E00023844,"{""lat"": 51.51689812822778, ""lng"": -0.15018399334754026}",4.136085940698206e-06,"{""lng_min"": -0.152857598298996, ""lat_min"": 51.51569010883209, ""lng_max"": -0.148071684762634, ""lat_max"": 51.5181978485274}","{""lat"": 0.0012997202996203328, ""lng"": 0.0026736049514557436}",31932.09279800251,"{""lat"": 144.66676318261307, ""lng"": 182.72857106942683}","{""lat"": 444.66676318261307, ""lng"": 482.72857106942683}"
655,E00023613,"{""lat"": 51.52415175941452, ""lng"": -0.20291627278684743}",1.112621259444474e-06,"{""lng_min"": -0.203857154812595, ""lat_min"": 51.523520928070695, ""lng_max"": -0.201996170984445, ""lat_max"": 51.52480574013912}","{""lat"": 0.0006539807245999896, ""lng"": 0.0009408820257475747}",8588.293356499067,"{""lat"": 71.59522963440395, ""lng"": 65.90099311387166}","{""lat"": 371.59522963440395, ""lng"": 365.90099311387166}"
656,E00023692,"{""lat"": 51.51688564926632, ""lng"": -0.18215671257386618}",1.380417012052479e-06,"{""lng_min"": -0.183374721517887, ""lat_min"": 51.51620367235849, ""lng_max"": -0.180998230973329, ""lat_max"": 51.517539363575715}","{""lat"": 0.000681976907827675, ""lng"": 0.0012180089440208264}",10657.178402999876,"{""lat"": 75.48011577420402, ""lng"": 85.37994122912642}","{""lat"": 375.480115774204, ""lng"": 385.3799412291264}"
657,E00023903,"{""lat"": 51.52802154657198, ""lng"": -0.1685739516581626}",2.6483476580610986e-06,"{""lng_min"": -0.169723660188096, ""lat_min"": 51.52686568754924, ""lng_max"": -0.167397690311965, ""lat_max"": 51.529116338987805}","{""lat"": 0.0011558590227380705, ""lng"": 0.0011762613461976101}",20441.10247849741,"{""lat"": 129.8066489098128, ""lng"": 80.92003213230055}","{""lat"": 429.8066489098128, ""lng"": 380.92003213230055}"
658,E00175236,"{""lat"": 51.52545993273454, ""lng"": -0.20496865818853063}",1.2718104694686043e-06,"{""lng_min"": -0.20584426858269, ""lat_min"": 51.52459455510544, ""lng_max"": -0.204065044627221, ""lat_max"": 51.526179707552174}","{""lat"": 0.0008653776291041027, ""lng"": 0.0009036135613096352}",9816.781386499322,"{""lat"": 96.15123160669464, ""lng"": 62.67771102802362}","{""lat"": 396.15123160669464, ""lng"": 362.6777110280236}"
659,E00023665,"{""lat"": 51.49368639511509, ""lng"": -0.15076132011686397}",2.571505080258885e-06,"{""lng_min"": -0.152207485915222, ""lat_min"": 51.49248604171447, ""lng_max"": -0.148538654952607, ""lat_max"": 51.49482928590287}","{""lat"": 0.001200353400619747, ""lng"": 0.002222665164256954}",19862.972939499454,"{""lat"": 134.28212288179202, ""lng"": 151.29712418594863}","{""lat"": 434.282122881792, ""lng"": 451.29712418594863}"
660,E00023869,"{""lat"": 51.53144864984014, ""lng"": -0.20283395401061893}",2.3912323488285106e-06,"{""lng_min"": -0.203854264689518, ""lat_min"": 51.529611314099846, ""lng_max"": -0.201668302680737, ""lat_max"": 51.532850521508486}","{""lat"": 0.0018373357402907686, ""lng"": 0.0011656513298819449}",18454.9283309988,"{""lat"": 202.33786214326392, ""lng"": 85.86891209264286}","{""lat"": 502.3378621432639, ""lng"": 385.86891209264286}"
661,E00023650,"{""lat"": 51.515935490002356, ""lng"": -0.17026540377807106}",1.3388531228680186e-06,"{""lng_min"": -0.171319677256915, ""lat_min"": 51.51523433334545, ""lng_max"": -0.169063119565299, ""lat_max"": 51.51657239429428}","{""lat"": 0.0007011566569090633, ""lng"": 0.0012022842127720479}",10336.562791998645,"{""lat"": 78.06676598859485, ""lng"": 83.88883698068094}","{""lat"": 378.06676598859485, ""lng"": 383.88883698068094}"
662,E00023614,"{""lat"": 51.52366703748755, ""lng"": -0.19593126085325643}",2.3156442208441846e-06,"{""lng_min"": -0.197660336014348, ""lat_min"": 51.523061445540904, ""lng_max"": -0.194023950690873, ""lat_max"": 51.52433761075778}","{""lat"": 0.0006705732702343425, ""lng"": 0.0019073101623834354}",17874.63839200249,"{""lat"": 72.8180203581287, ""lng"": 131.1294462592341}","{""lat"": 372.8180203581287, ""lng"": 431.1294462592341}"
663,E00023695,"{""lat"": 51.51364283704941, ""lng"": -0.18100767514078409}",1.2106645196122122e-06,"{""lng_min"": -0.181989119853318, ""lat_min"": 51.51302496654652, ""lng_max"": -0.180129081785402, ""lat_max"": 51.514242520672944}","{""lat"": 0.0006178705028929699, ""lng"": 0.0009814447125339187}",9347.30906250208,"{""lat"": 68.39042107685236, ""lng"": 68.33772174385376}","{""lat"": 368.39042107685236, ""lng"": 368.33772174385376}"
664,E00175219,"{""lat"": 51.510996947891876, ""lng"": -0.1556461403098145}",3.910936678480617e-06,"{""lng_min"": -0.157373531756728, ""lat_min"": 51.50999034925516, ""lng_max"": -0.153616414437075, ""lat_max"": 51.511908526392176}","{""lat"": 0.001006598636713818, ""lng"": 0.0020297258727395018}",30197.66226049999,"{""lat"": 113.05079400257091, ""lng"": 141.38640730991028}","{""lat"": 413.0507940025709, ""lng"": 441.3864073099103}"
665,E00023709,"{""lat"": 51.515614246870356, ""lng"": -0.18431862350998998}",1.595377733663401e-06,"{""lng_min"": -0.185340399312939, ""lat_min"": 51.5149596440569, ""lng_max"": -0.183291514300677, ""lat_max"": 51.51621167695192}","{""lat"": 0.0006546028134550852, ""lng"": 0.0010271092093129819}",12317.055154501057,"{""lat"": 72.73884256728343, ""lng"": 71.33033754094504}","{""lat"": 372.7388425672834, ""lng"": 371.33033754094504}"
666,E00023788,"{""lat"": 51.533965651701294, ""lng"": -0.18851834208517282}",7.526575455194688e-07,"{""lng_min"": -0.189297900107618, ""lat_min"": 51.533442308852116, ""lng_max"": -0.187600726392594, ""lat_max"": 51.534576116688896}","{""lat"": 0.0006104649876021995, ""lng"": 0.0009176156925788104}",5808.538969001419,"{""lat"": 67.34619395172922, ""lng"": 64.89186414633878}","{""lat"": 367.3461939517292, ""lng"": 364.8918641463388}"
667,E00024123,"{""lat"": 51.51963526538013, ""lng"": -0.14157455256328447}",8.268671838584028e-07,"{""lng_min"": -0.142224787461926, ""lat_min"": 51.51886837092433, ""lng_max"": -0.141015939409248, ""lat_max"": 51.520365040346135}","{""lat"": 0.0007668944558005819, ""lng"": 0.0006502348986415218}",6383.360976497481,"{""lat"": 84.68351780806552, ""lng"": 43.17454577249009}","{""lat"": 384.6835178080655, ""lng"": 343.1745457724901}"
668,E00023623,"{""lat"": 51.51399516469587, ""lng"": -0.16235400930433075}",3.915942369748085e-06,"{""lng_min"": -0.164190147080223, ""lat_min"": 51.5129543718936, ""lng_max"": -0.160192445336603, ""lat_max"": 51.515366760280855}","{""lat"": 0.001371595584984675, ""lng"": 0.0021615639677277365}",30234.254372501036,"{""lat"": 150.714722456265, ""lng"": 152.24454406416044}","{""lat"": 450.714722456265, ""lng"": 452.24454406416044}"
669,E00023590,"{""lat"": 51.52897751868174, ""lng"": -0.19980651724204285}",1.6637097851899525e-06,"{""lng_min"": -0.201212296804457, ""lat_min"": 51.52838899548941, ""lng_max"": -0.198533458649589, ""lat_max"": 51.52945985475606}","{""lat"": 0.0005885231923343781, ""lng"": 0.0014057795624141667}",12840.799092001229,"{""lat"": 63.511927902611205, ""lng"": 98.50004847801756}","{""lat"": 363.5119279026112, ""lng"": 398.50004847801756}"
670,E00023511,"{""lat"": 51.52524294899119, ""lng"": -0.16194050090951026}",1.8688058260334928e-07,"{""lng_min"": -0.162292692762223, ""lat_min"": 51.525042578699654, ""lng_max"": -0.161593106769494, ""lat_max"": 51.52545040024339}","{""lat"": 0.00020745125220145155, ""lng"": 0.00035219185271273545}",1442.5172719994596,"{""lat"": 23.417791093612323, ""lng"": 24.716379321878776}","{""lat"": 323.4177910936123, ""lng"": 324.7163793218788}"
671,E00024099,"{""lat"": 51.52243640867226, ""lng"": -0.191020740136657}",6.672238983911289e-07,"{""lng_min"": -0.191657484294376, ""lat_min"": 51.522038933633624, ""lng_max"": -0.190394562296922, ""lat_max"": 51.52285193586694}","{""lat"": 0.0004155271946757466, ""lng"": 0.0006367441577189992}",5150.500570997713,"{""lat"": 46.320864077686565, ""lng"": 44.71181596221868}","{""lat"": 346.32086407768656, ""lng"": 344.7118159622187}"
672,E00024041,"{""lat"": 51.48892882467601, ""lng"": -0.14323359398804086}",8.757967008797309e-07,"{""lng_min"": -0.144059858126101, ""lat_min"": 51.48829674709348, ""lng_max"": -0.142484725969625, ""lat_max"": 51.489514863987864}","{""lat"": 0.0006320775825301439, ""lng"": 0.0008262641380601399}",6765.603376502011,"{""lat"": 70.04474092277815, ""lng"": 57.77805738709867}","{""lat"": 370.04474092277815, ""lng"": 357.77805738709867}"
673,E00023504,"{""lat"": 51.51646390776529, ""lng"": -0.16413862287737624}",1.8718119410831772e-06,"{""lng_min"": -0.165905781804125, ""lat_min"": 51.51556573270748, ""lng_max"": -0.163266437584001, ""lat_max"": 51.517252216728394}","{""lat"": 0.0008981750578129777, ""lng"": 0.001767158926748752}",14451.118619500417,"{""lat"": 99.09612766327336, ""lng"": 124.19819038908463}","{""lat"": 399.09612766327336, ""lng"": 424.19819038908463}"
674,E00023972,"{""lat"": 51.48764918248502, ""lng"": -0.12907228946190819}",4.176781349401936e-06,"{""lng_min"": -0.13130224606279, ""lat_min"": 51.48658276910949, ""lng_max"": -0.127098693038429, ""lat_max"": 51.48868511526726}","{""lat"": 0.0010664133755327043, ""lng"": 0.0022299566008818217}",32267.037042999964,"{""lat"": 117.475890474685, ""lng"": 155.59367997932713}","{""lat"": 417.475890474685, ""lng"": 455.59367997932713}"
